64,3878.6441,5489.3881
128,1899.1984,2557.0371
200,1397.2585,2290.1907
256,1043.4674,1718.8148
512,706.0769,1159.8832
600,634.0133,967.8585
800,493.0836,814.5692
1024,438.2875,730.6611
